Id,twitter,polarity,score,text
251.0,"em março, o agronegócio respondeu por 48,3% das exportações brasileiras. fica cada vez mais claro: quando passar o pior dessa tragédia, a agropecuária será a base da retomada do crescimento econômico. nenhum vírus consegue parar a agricultura brasileira. https://t.co/yqfk4kfpv9",1.0,1,março agronegócio responder exportação brasileiro ficar cada vez claro passar mau de esse tragédia agropecuário base retomada crescimento econômico nenhum vírus conseguir parar agricultura brasileiro
317.0,luvas descartáveis podem aumentar o risco de infecção por covid-19. produtos protegem da contaminação do coronavírus por um período muito curto. entenda: https://t.co/dvkgjwjqpv 🌐,1.0,1,luva descartável poder aumentar risco infecção covid produto proteger contaminação coronavíru período curto entender
482.0,sua arminha não mata coronavírus. Seu ódio não constrói uma sociedade melhor. sua ignorância faz com que a saúde da coletividade seja posta em risco. seu voto colocou no poder milicianos a serviço do capital. nossas vidas estão sob ameaça!,-1.0,0,arminhar matar coronavíru ódio construir sociedade bom ignorância fazer saúde coletividade pôr risco voto colocar poder miliciano serviço capital vida sob ameaça
599.0,"Hoje apresentei, em entrevista coletiva, o mapa nacional do coronavírus. Maranhão se mantém entre os estados com menores taxas de transmissão, identificados em verde. https://t.co/CfLQMGkQs5",1.0,1,hoje apresentar entrevista coletivo mapa nacional coronavíru maranhão manter estado pequeno taxa transmissão identificar verde
466.0,"revista veja conseguiu áudio novo do queiroz, principal nome do esquema da rachadinha dos bolsonaro. ele fala sobre o coronavírus e agradece com entusiasmo a um amigo misterioroso. “eternamente grato”, inclusive pelos préstimos às filhas. quem será? confira o áudio. https://t.co/8xleapavao",-1.0,0,revista ver conseguir áudio novo queiroz principal nome esquema rachadinha bolsonaro falar sobre coronavíru agradecer entusiasmo amigo misterioroso eternamente grato inclusive préstimo filha conferir áudio
418.0,"'Com o isolamento social ocasionado pelo covid-19, empresas investem em tecnologia e inovação para continuarem a atender seus beneficiários durante a quarentena. #coronavirus #odontologiasuplementar #revistaapolice\nhttps://t.co/2oML0Nhis9'}",1.0,1,isolamento social ocasionar covid empresa investir tecnologia inovação continuar atender beneficiário durante quarentena n
180.0,chega à itália a segunda brigada médica cubana para combater o coronavírus 🇨🇺 https://t.co/hxppsv253v,1.0,1,chegar itália segundo brigada médico cubano combater coronavíru
402.0,o presidente donald trump está suspendendo o financiamento da organização mundial da saúde enquanto uma revisão é realizada para avaliar o papel da oms na má gestão do surto de coronavírus. https://t.co/j2ol5l8kqw,-1.0,0,presidente donald trump suspender financiamento organização mundial saúde enquanto revisão realizar avaliar papel om má gestão surto coronavíru
175.0,buenos aires coloca máscaras em estátuas da cidade para incentivar prevenção contra covid-19,1.0,1,bueno aires colocar máscara estátua cidade incentivar prevenção contra covid
397.0,"o perigo que vem de fora 4 cearenses vem a velório e testaram positivo para #covid19 no piauí, os infectados já retornaram para o ceará.#coronavirus 4 cearenses vem a velório e testaram positivo para #covid19 no piauí, os infectados já retornaram para o ceará.#coronavirus",-1.0,0,perigo vir cearense vir velório testar positivo pora a infectado retornar ceará cearense vir velório testar positivo pora a infectado retornar ceará
329.0,"modelaram como desenvolvemos imunidade contra o sars-cov-2 e outros coronavírus. e na falta de outras intervenções, ele pode continuar sendo um problema até 2024(!). o que aceleraria o processo de forma não catastrófica seriam novos tratamentos e aumentar a capacidade de leitos.",1.0,1,modelar desenvolver imunidade contra sarscov outro coronavíru faltar outro intervenção poder continuar ser problema acelerar processo forma catastrófico novo tratamento aumentar capacidade leito
56.0,"eu sei que praga não vale e não pega, más como eu gostaria de ver você pegar o coronavírus e ter que falar pro medico que não quer que use o cloroquina, ahh, más os repórteres e apresentadores da esquerda são imunes. como você pode ser tão vadia.",-1.0,0,saber praga valer pegar má gostar ver pegar coronavíru ter falar pro medico quer usar cloroquina ahh má repórter apresentador esquerdo imune poder ser tão vadia
415.0,os exames de @jairbolsonaro para detectar foi infectado pela #covid19 foi classificado como sigilo após pedido da lei de acesso à informação. #coronavírus #saúdeepazhttps://t.co/gsbxosh9zk,1.0,1,exame detectar infectar classificado sigilo após pedido lei acesso informação
476.0,só mesmo o corona p conseguir liberar a fab das garras de maia antes com uma média de uma viagem a cada 2 dias. hoje completa 1 mês sem usar jatinhos mas não podemos subestimar o poder de maia em sangrar os cofres do paíshttps://t.co/xo7ewa7yui,-1.0,0,corona p conseguir liberar fab garra maio antes médio viagem cada dia hoje completo mês usar jatinho poder subestimar poder maio sangrar cofre país
270.0,estação de trem instala tenda de higienização contra coronavírus #falabrasil #coronavírusplantão https://t.co/8rbwgrv7jc,1.0,1,estação trem instalar tenda higienização contra coronavíru
322.0,"major olivaldi borges azevedo desencadeou megaoperação para impedir a contaminação de indígenas por coronavírus, que foi destaque no fantástico, da globo, e teria irritado bolsonaro . https://t.co/avmru6msnf",1.0,1,major olivaldi borge azevedo desencadear megaoperação impedir contaminação indígena coronavíru destaque fantástico globo irritar bolsonaro
278.0,"estudo de um renomado cientista israelita, presidente da agência espacial de israel, apontou que o “milagroso” lockdown não tem qualquer efeito na linha temporal do coronavírus. vendido como única alternativa eficaz para frear o avanço do vírus, muitos embarcaram no experimento.",1.0,1,estudo renomar cientista israelita presidente agência espacial israel apontar milagroso lockdown qualquer efeito linha temporal coronavíru vender único alternativa eficaz frear avanço vírus muito embarcar experimento
569.0,MP ajuíza ação para que a prefeitura de Porto Alegre apresente o detalhamento do plano de combate ao coronavírus - https://t.co/grtDdNErlw,1.0,1,mp ajuizar ação prefeitura porto alegre apresentar detalhamento plano combate coronavíru
82.0,"bolsonaro abraça os eleitores, dá a mão pras pessoas, vai na padaria, vai na farmacia: 3 testes negativos pro coronavírus.• wilson witzel quarentena, lockdown, isolamento total, máscara, álcool em gel: pegou coronavírus.parece que o jogo virou, queridinho!",1.0,1,bolsonaro abraçar eleitor dar mão pras pessoa ir padaria ir farmacia teste negativo pro coronavíru wilson witzel quarentena lockdown isolamento total máscara álcool gel pegar coronavírusparecer jogo virar queridinho
102.0,"a empresária samanta santos faria, de 35 anos, morreu no último dia 23 vítima da covid-19. o resultado do exame para o novo coronavírus só ficou pronto na sexta-feira (10), 16 dias após sua morte https://t.co/s7hlicr1k0",-1.0,0,empresário samanta santo fazer ano morrer último dia vítima covid resultado exame novo coronavíru ficar pronto sextafeiro dia após morte
187.0,"cloroquina mata pacientes em manaus e estudo sobre seu uso é cancelado, segundo o new york times https://t.co/afcfoxfbpz",-1.0,0,cloroquina matar paciente manau estudo sobre uso cancelar segundo new york time
509.0,"meu deus eu vejo cada comentário no facebook em questão do covid-19, gente sério o pessoal só vai começar a se importar quando se alguém da família pq olha gente é um comentário mais ridículo que o outro",-1.0,0,deu vir cada comentário facebook questão covid gente sério pessoal ir começar importar alguém família pq olhar gente comentário ridículo outro
209.0,"datena está dizendo que foi jair bolsonaro a primeira pessoa no mundo que disse que a cloroquina poderia ser usada no tratamento do coronavírus.é sério, ele disse isso.",-1.0,0,datena dizer jair bolsonaro primeiro pessoa mundo dizer cloroquina poder ser usar tratamento coronavírusé sério dizer
413.0,opinião: imensa maioria se cura do coronavírus sem sequelas. | @rconstantino saiba mais: https://t.co/qtcznhysrg https://t.co/a6cferisj2,1.0,1,opinião imenso maioria cura coronavíru sequela saber
414.0,os cientistas dos eua disseram a casa branca que não há indicação que a infecção por coronavírus gere anticorpos . por isso a única solução para esta pandemia é a quarentena com separação e isolamento social enquanto não se descobre uma vacina !https://t.co/od3ik9uehh,1.0,1,cientista eua dizer casa branco indicação infecção coronavíru gerir anticorpo único solução pandemia quarenteno separação isolamento social enquanto descobrir vacina
71.0,"#covid19| não há risco de desabastecimento no país, garante o ministro @tarcisiogdf, @minfraestrutura, em entrevista exclusiva à tv brasil 📺 #coronavirus https://t.co/fwgdgcq1rn",-1.0,0,risco desabastecimento país garantir ministro entrevista exclusivo tv brasil
584.0,Plano de saúde distribui ‘kit Covid-19’ com hidroxicloroquina em Santa Catarina. Siga:@gazeta_brasil \nhttps://t.co/qwPZFDp4Jp,1.0,1,plano saúde distribuir kit covid hidroxicloroquina santo catarina segar n
372.0,"Pesquisadores da UFRRJ de Nova Iguaçu, localizada em uma das regiões mais negligenciadas pelo poder público no Rio de Janeiro, desenvolveram sistema para diagnóstico de Covid-19. Viva a universidade pública! Viva a ciência! Viva a Baixada Fluminense! \nhttps://t.co/URi3Gqn0ny'",1.0,1,pesquisador ufrrj novo iguaçu localizar região negligenciar poder público rio janeiro desenvolver sistema diagnóstico covid vivo universidade público vivo ciência vivo baixar fluminense n
226.0,"dou muito rt em bichinho e isso é muito motivo de orgulho pra mim. às vezes cê tá putaço/a e vê altas bosta de coronavírus, vulcão, live do gustavo lima, enfim, só merdaaí eu trago o conteúdo bichinhos arrombados de fofos pra sua timeline. é isso que eu faço.de nada.",1.0,1,dar rt bichinho motivo orgulho pra eu vez cê estar putaçoa ver alto bosta coronavíru vulcão live gustavo limo enfim merdaaí trazer conteúdo bichinho arrombar fofo pra timeline façode nada
411.0,"observatur ms lança pesquisa para levantar impactos da pandemia no setor: o observatório do turismo de mato grosso do sul, em parceria com a rede brasileira de observatórios de turismo, desenvolveu a pesquisa de sondagem empresarial, com o objetivo de… https://t.co/tsrsaqmzye https://t.co/vsqk8qsazr",1.0,1,observatur m lançar pesquisa levantar impacto pandemio setor observatório turismo mato grosso sul parceria rede brasileiro observatório turismo desenvolver pesquisa sondagem empresarial objetivo
388.0,o jornalista augusto nunes comenta a decisão da justiça de mandar para prisão domiciliar diversos criminosos devido à pandemia de coronavírus #jr24h https://t.co/pvlo5uj6fw,-1.0,0,jornalista augusto nune comentar decisão justiça mandar prisão domiciliar diversos criminoso devido pandemia coronavíru
78.0,#mandetta até durou muito no governo nefasto e fascistóide do #bozo - certamente entrará um pau mandado que irá ser subserviente ao discurso anti-vida do covidiota maior da nação. #coronavirus #covid2019 #pandemia #bozocaladopoeta https://t.co/iw6gwkiwh0,-1.0,0,durar governo nefasto fascistóide certamente entrar pau mandar ir ser subserviente discurso antivida covidioto grande nação
29.0,"@davilso0 oi, as entregas até o momento estão normais, porem infelizmente devido a grande pandemia atual que o país esta passando, referente ao coronavírus, pode haver oscilação nas entregas, devido a redução de frotas, quarentena. havendo duvidas, contate nosso suporte.",-1.0,0,oaver entrega momento normal porem infelizmente devido grande pandemia atual país passar referente coronavíru poder haver oscilação entrega devido redução froto quarenteno haver duvida contater suporte
1.0,"notícias boas, que bom #quarentena #quartaligadajusticasdv. mais de 70 vacinas contra o coronavírus estão sendo desenvolvidas diz nature #coronavirus https://t.co/kdgzxogm2b",1.0,1,notícia bom bom vacina contra coronavíru ser desenvolver dizer nature
113.0,"a national emergency library disponibilizou 1,4 milhão de e-books de maneira gratuita, mas pra isso usou o #coronavírus como desculpa, sem pedir autorização das editoras envolvidas! fundada em 1996 para arquivar páginas da web, começaram a digitalizar livros em 2005. https://t.co/srt7skcphi",1.0,1,national emergency library disponibilizar milhão ebook maneira gratuito pra usar desculpa pedir autorização editora envolver fundar arquivar página web começar digitalizar livro
